math;gender;ethnicity;bmi;siblings;income;momeduc;momwork;school;schoolissues;tvmfb;tvmfa;tvsat;tvsun;computer
105.4185;male;white;18.61;2;80000;college;<35h;catholic;1;1;1;3;3;1
105.9826;male;white;15.67;2;320000;college;no work;public;0;1;1;2;2;1
98.42493;male;white;16.23;0;34000;12 yrs;>= 35h;public;0;1;2;4;4;1
111.9062;male;white;17.16;1;108000;college;>= 35h;public;1;2;1;2;1;1
105.7005;female;white;31.86;1;40000;some college;>= 35h;public;1;1;3;5;5;1
97.3015;male;white;19.5;1;30000;12 yrs;<35h;public;1;0;1;4;4;1
92.36031;male;white;23.14;1;65000;some college;>= 35h;public;1;0;2;3;3;1
111.381;male;white;15.02;1;50000;some college;no work;catholic;1;0;0;3;3;1
110.6904;male;white;26.11;1;60000;some college;>= 35h;public;1;0;0;2;2;1
102.126;male;white;21.32;2;10000;9-11 yrs;<35h;public;1;0;1;3;3;1
105.5838;female;white;30.97;0;40000;some college;>= 35h;catholic;0;1;1;2;2;1
108.9736;male;white;17.33;6;40000;12 yrs;<35h;public;0;1;1;5;5;1
109.5961;male;white;20.69;0;75000;some college;>= 35h;other private;1;1;2;5;5;1
103.3078;male;white;20.19;1;60000;college;>= 35h;public;1;1;1;3;0;1
92.36031;male;white;20.92;2;30000;9-11 yrs;>= 35h;public;0;1;1;2;2;1
103.5752;female;white;17.33;1;55000;some college;<35h;public;0;0;1;2;2;1
106.1772;female;white;16.78;2;999999;some college;>= 35h;public;1;1;2;3;3;1
102.515;male;white;21.61;1;26000;12 yrs;no work;public;0;0;2;5;5;1
94.98167;female;white;21.66;1;60000;some college;<35h;public;1;2;0;5;0;1
101.8001;male;white;17.22;1;55000;some college;>= 35h;public;0;0;1;2;1;1
105.7346;male;white;24.35;1;50000;12 yrs;>= 35h;public;1;0;0;1;1;0
110.9822;male;white;16.27;3;30000;some college;>= 35h;other private;0;1;1;3;3;1
105.9194;female;white;17.34;1;45000;some college;no work;public;1;1;0;5;5;1
101.9217;male;white;17.49;1;95000;some college;>= 35h;other private;0;1;1;2;1;0
104.1978;female;white;15.52;1;30000;college;>= 35h;public;1;0;1;3;2;1
99.10581;male;white;16.74;0;26000;college;>= 35h;catholic;0;1;1;2;2;1
109.8976;male;white;18.32;2;150000;college;<35h;public;0;0;1;0;2;1
111.201;female;white;15.58;2;37000;12 yrs;no work;public;1;1;1;4;4;1
109.7371;female;white;15.52;1;60000;college;>= 35h;public;0;0;0;1;1;1
111.2205;male;white;23.43;1;80000;college;>= 35h;public;0;0;2;2;2;1
110.7779;male;white;15.64;1;60000;12 yrs;>= 35h;public;0;0;2;6;2;1
111.5901;female;white;19.45;2;50000;college;no work;public;0;1;1;1;1;1
82.63356;female;white;20.17;0;42000;12 yrs;>= 35h;public;1;0;1;2;2;0
105.4379;female;white;20.03;1;40000;12 yrs;>= 35h;public;1;1;1;3;3;1
109.1487;female;white;18.11;2;22000;12 yrs;>= 35h;public;1;0;0;2;3;1
106.5176;male;white;17.54;1;65000;college;>= 35h;catholic;1;0;1;3;2;1
103.4585;male;white;15.86;2;25000;12 yrs;<35h;public;1;0;1;2;0;0
107.4465;male;white;23.86;3;40000;some college;no work;catholic;0;1;0;2;2;1
110.9627;male;white;16.48;2;90000;college;>= 35h;other private;0;1;1;3;3;1
101.2165;male;white;15.26;3;28000;some college;>= 35h;public;0;1;1;3;2;1
98.66324;female;white;18.58;1;38000;some college;>= 35h;public;1;1;1;2;2;1
78.7915;female;white;18.97;2;43000;some college;>= 35h;public;1;0;1;2;2;1
111.6339;male;white;16.27;2;100000;college;no work;other private;0;1;1;3;2;1
110.4472;male;white;18.32;3;100000;college;no work;other private;1;0;0;0;2;1
102.4469;male;white;16.69;2;110000;college;<35h;public;1;0;1;2;1;1
112.1786;female;white;20.25;0;60000;college;>= 35h;public;0;0;0;1;0;1
84.72482;female;white;18.16;1;100000;college;>= 35h;public;0;0;0;0;0;1
109.9025;male;white;15.95;3;200000;some college;no work;public;1;0;1;2;2;1
112.767;female;white;18.99;2;140000;college;no work;public;0;0;1;2;2;1
110.7098;male;white;21.9;3;60000;college;<35h;public;1;0;0;2;2;1
113.2728;male;white;15.86;2;95000;college;>= 35h;catholic;1;1;1;2;2;1
106.3085;male;white;17.22;0;60130;some college;>= 35h;public;0;0;2;3;2;1
110.0241;male;white;22.31;5;23000;12 yrs;>= 35h;public;1;0;1;0;2;1
101.6542;female;white;18.88;2;55000;college;>= 35h;public;0;1;1;4;2;1
103.1327;female;white;15.42;1;55000;some college;>= 35h;catholic;0;0;2;4;6;1
107.8307;male;white;17.56;1;250000;college;>= 35h;public;1;1;0;2;2;1
97.41335;male;white;17.51;0;42000;some college;<35h;public;1;0;1;2;2;1
100.239;female;white;16.33;2;29000;college;>= 35h;public;0;0;0;1;1;1
110.4569;male;white;23.99;0;75000;12 yrs;>= 35h;public;0;0;1;1;2;1
98.21581;female;white;18.83;0;46000;some college;>= 35h;public;1;0;1;2;0;0
102.0092;male;white;18.52;1;100000;college;>= 35h;catholic;1;1;2;5;5;1
111.0308;male;white;17.83;1;60000;college;>= 35h;catholic;0;0;1;3;3;1
108.9785;female;white;17.05;1;75000;college;>= 35h;public;0;0;0;1;1;1
111.6922;male;white;25.33;2;80000;some college;>= 35h;public;1;0;2;2;2;1
98.77023;male;white;35.45;1;50000;12 yrs;no work;public;1;0;1;1;1;0
102.2865;female;white;22.05;0;70000;12 yrs;>= 35h;public;0;0;2;4;4;1
94.67528;male;white;25.8;1;60000;12 yrs;>= 35h;catholic;0;0;2;4;4;1
94.89413;female;white;15.07;2;27000;12 yrs;>= 35h;public;1;0;1;3;2;1
91.29037;male;white;15.99;1;30000;some college;<35h;public;1;0;0;0;1;1
105.6811;female;white;15.27;1;75000;college;<35h;catholic;0;0;0;1;1;1
95.58472;female;white;16.16;0;75000;12 yrs;>= 35h;public;1;0;1;3;4;1
103.9692;male;white;17.55;2;25000;college;>= 35h;public;1;0;1;2;0;1
113.9926;male;white;15.53;3;100000;college;<35h;catholic;0;0;0;2;2;1
115.544;male;white;15.81;1;90000;college;>= 35h;catholic;0;1;0;2;3;1
106.6392;male;white;21.88;4;30000;12 yrs;>= 35h;public;1;1;1;3;1;1
110.1311;male;white;20.52;1;30000;some college;>= 35h;public;1;1;3;4;4;1
97.61275;female;white;18.57;1;60000;some college;>= 35h;public;0;0;1;0;0;1
99.08149;female;white;18.29;0;10000;12 yrs;<35h;public;0;1;1;1;1;1
114.0801;male;white;24.86;3;55000;some college;>= 35h;public;1;1;1;4;4;1
102.0384;female;white;17.46;1;70000;some college;<35h;public;1;1;1;4;4;1
101.9947;female;white;17.81;1;61000;some college;<35h;public;1;1;1;3;2;1
110.3305;male;white;26.34;0;18000;some college;no work;public;0;1;0;4;4;1
90.59977;female;white;30.7;1;280000;some college;>= 35h;public;0;0;1;2;3;1
106.8775;male;white;18.28;1;70000;9-11 yrs;>= 35h;public;1;1;2;3;3;1
103.9546;male;white;20.37;2;125000;college;no work;public;0;0;0;1;1;1
106.2696;female;white;20.66;2;28000;12 yrs;<35h;catholic;1;2;0;3;2;1
107.3444;female;white;16.83;1;50000;college;>= 35h;public;1;0;1;2;1;1
102.4275;male;white;16.92;3;90000;college;>= 35h;public;1;1;2;4;4;1
101.3867;male;white;21.37;1;70000;college;>= 35h;public;0;1;1;4;4;1
113.3409;male;white;16.52;2;80000;college;<35h;public;0;0;1;2;2;1
107.427;male;white;18.29;3;32000;college;<35h;public;0;1;0;2;2;1
107.5924;male;white;28.02;0;45000;some college;>= 35h;public;0;0;2;2;2;1
112.091;male;white;16.84;3;125000;some college;<35h;catholic;0;0;0;3;3;1
104.3874;female;white;22.66;2;69000;some college;no work;catholic;0;0;0;3;2;1
93.32326;male;white;16.27;0;105000;some college;>= 35h;public;1;3;4;5;3;1
96.71303;male;white;27.17;2;52000;college;<35h;public;0;1;1;2;2;1
97.18964;male;white;17.87;2;100000;college;>= 35h;public;0;0;1;2;1;1
96.03216;male;white;17.1;2;30000;12 yrs;<35h;public;0;0;1;1;1;1
95.97379;male;white;22.14;2;50000;some college;>= 35h;catholic;0;1;1;2;2;1
113.9634;female;white;24.75;3;55000;college;no work;public;1;1;1;4;4;1
97.21882;male;white;24.84;2;150000;college;>= 35h;public;0;0;1;2;2;1
104.0324;male;white;18.39;1;35000;college;no work;public;0;1;3;7;7;1
107.3103;female;white;26.78;0;75000;some college;>= 35h;public;1;2;2;8;8;1
95.7598;female;white;15.68;0;50000;some college;<35h;public;1;1;1;3;3;1
105.72;female;white;18.4;0;50000;12 yrs;>= 35h;public;0;1;1;2;2;1
99.73804;male;white;23.13;1;45000;12 yrs;>= 35h;public;0;2;2;4;4;1
102.4469;male;white;15.75;3;160000;some college;no work;other private;1;1;0;4;4;1
82.44875;female;white;21.42;1;50000;12 yrs;>= 35h;public;1;0;1;3;2;1
94.50992;male;white;18.24;1;44000;9-11 yrs;>= 35h;public;1;1;3;0;5;1
100.4919;male;white;18.31;1;70000;some college;no work;public;0;1;1;3;3;1
102.34;female;white;18.22;1;113000;12 yrs;>= 35h;catholic;1;0;1;2;2;1
112.8837;male;white;16.82;1;300000;college;>= 35h;public;0;0;1;3;2;1
94.26675;female;white;27.28;2;80000;some college;<35h;public;1;0;0;2;2;1
97.83646;male;white;27.94;0;18000;12 yrs;>= 35h;public;1;0;1;0;0;0
93.27462;male;white;15.95;1;29000;12 yrs;<35h;public;1;1;3;7;4;0
105.7735;male;white;16.59;1;7500;some college;>= 35h;public;1;2;2;5;3;1
87.13705;female;white;31.68;1;70000;some college;>= 35h;public;0;1;2;4;4;1
87.15163;female;white;16.91;2;42000;12 yrs;no work;public;1;1;2;3;3;1
98.35198;male;white;17.3;0;50000;12 yrs;no work;public;1;1;1;3;2;1
110.3402;male;white;17.92;1;50000;college;>= 35h;public;1;1;1;2;1;1
96.73734;female;white;19.2;3;40000;some college;>= 35h;public;0;0;2;2;2;1
111.77;male;white;16.03;2;120000;some college;no work;public;0;0;2;5;5;1
97.75379;male;white;20.41;2;60000;12 yrs;>= 35h;catholic;0;0;1;2;2;1
100.7594;female;white;28.34;2;44000;some college;>= 35h;other private;1;1;1;2;2;1
111.5755;female;white;17.1;1;100000;college;<35h;catholic;1;0;1;1;1;1
104.8057;female;white;15.74;6;150000;college;no work;catholic;1;1;0;2;2;1
90.43441;female;white;18.15;2;70000;some college;no work;catholic;1;0;1;2;2;1
104.1248;male;white;29.05;1;100000;12 yrs;>= 35h;public;1;1;1;1;1;1
103.7212;female;white;16.58;1;40000;some college;>= 35h;catholic;0;0;1;2;2;1
89.94807;male;white;21.92;1;65000;12 yrs;>= 35h;public;1;2;0;2;2;1
112.0618;male;white;16.93;2;10000;college;<35h;public;0;0;0;1;1;1
90.8867;male;white;15.89;0;14000;9-11 yrs;no work;public;0;0;4;2;3;1
97.26746;male;white;19.67;1;75000;some college;>= 35h;public;0;0;1;3;3;1
110.3402;male;white;29.12;3;110000;college;no work;public;1;0;1;3;3;1
86.49995;female;white;25.78;2;102000;college;<35h;catholic;1;0;2;2;2;1
94.41265;male;white;17.59;2;105000;college;<35h;public;1;0;0;0;0;1
106.8532;female;white;21.07;2;120000;12 yrs;>= 35h;public;1;0;2;3;3;1
105.1413;male;white;18.08;2;50000;some college;<35h;catholic;1;0;2;6;4;1
108.0787;male;white;17.73;1;100000;college;>= 35h;other private;0;1;0;2;2;1
105.1802;male;white;18.53;1;150000;college;no work;public;0;0;0;2;1;1
100.5259;male;white;17.29;3;90000;college;>= 35h;public;1;0;0;2;2;1
106.1285;male;white;22.72;0;8000;12 yrs;<35h;public;1;1;2;5;4;1
106.255;male;white;21.01;1;150000;college;<35h;catholic;0;0;1;2;2;1
104.9662;male;white;18.05;1;40000;12 yrs;>= 35h;public;1;1;2;3;3;1
104.0081;male;white;21.59;1;30000;9-11 yrs;no work;public;1;0;1;1;3;0
100.8031;female;white;17.08;1;54000;12 yrs;<35h;public;1;0;1;1;1;1
99.69427;male;white;18.93;1;37000;some college;>= 35h;public;0;0;3;4;4;1
108.818;male;white;19.57;2;70000;some college;<35h;public;1;0;0;1;1;1
77.12336;female;white;22.11;0;28000;some college;>= 35h;catholic;0;1;2;4;4;1
99.84018;male;white;21.08;2;41000;some college;<35h;public;1;2;0;5;5;1
89.94321;female;white;15.83;1;80000;12 yrs;<35h;public;0;0;1;2;2;1
90.80889;female;white;22.46;2;14999;12 yrs;>= 35h;public;1;1;2;1;1;0
106.8629;female;white;24.89;1;80000;some college;<35h;public;0;0;1;0;0;1
94.12572;female;white;17.18;1;60000;some college;>= 35h;other private;1;0;1;4;4;1
99.45597;male;white;20.57;1;14000;12 yrs;no work;public;1;1;0;3;3;1
115.544;male;white;25.43;0;67389;college;>= 35h;public;1;0;1;3;4;1
104.8251;male;white;19.46;0;18000;some college;>= 35h;other private;1;0;1;2;2;1
106.1431;female;white;21.3;1;35000;12 yrs;>= 35h;public;1;0;1;5;3;1
102.374;female;white;18.63;1;60000;some college;>= 35h;public;0;0;2;4;4;1
101.8828;male;white;18.76;2;65000;12 yrs;<35h;public;0;1;1;2;2;1
109.5912;female;white;19.52;1;39000;college;<35h;public;1;1;0;4;3;1
104.8105;female;white;23.49;2;90000;college;no work;public;1;0;1;0;2;1
100.2633;female;white;18.05;2;35000;some college;>= 35h;public;1;1;1;2;1;1
106.9407;male;white;20.31;2;8500;some college;>= 35h;public;1;0;2;3;3;1
106.6732;male;white;25.34;1;40000;college;no work;catholic;0;0;0;1;1;1
113.1707;male;white;19.15;2;43000;12 yrs;<35h;public;1;1;1;2;2;1
104.3534;female;white;16.8;1;100000;college;<35h;public;0;0;0;1;1;1
103.4002;male;white;17.2;1;96000;college;<35h;catholic;0;0;0;2;2;1
104.7668;female;white;17.13;0;34000;some college;<35h;public;1;1;1;2;2;1
105.472;male;white;22.24;1;15000;12 yrs;no work;public;1;0;0;3;3;0
109.8393;female;white;22.33;1;52000;some college;<35h;public;1;0;1;2;2;1
103.1521;male;white;24.49;1;45000;12 yrs;<35h;public;0;1;2;5;4;1
99.79154;male;white;20.92;2;70000;12 yrs;<35h;other private;0;2;3;6;6;1
93.68801;female;white;16.34;2;22000;12 yrs;no work;public;0;0;0;2;1;1
111.4053;male;white;21.46;1;80000;college;>= 35h;other private;1;1;1;4;4;1
93.97495;male;white;22.22;1;60000;some college;<35h;public;1;1;1;4;5;1
109.4405;male;white;19.33;2;70000;some college;>= 35h;other private;1;0;0;1;0;1
93.36703;male;white;19.17;3;18000;12 yrs;no work;public;1;1;2;5;5;1
105.9291;female;white;17.03;3;90000;some college;no work;public;0;0;0;2;2;1
113.1221;female;white;18.47;1;85000;some college;>= 35h;public;0;0;1;4;3;1
107.1401;male;white;15.41;1;65000;college;>= 35h;public;1;1;1;2;2;1
103.7552;male;white;24.34;1;75000;some college;>= 35h;public;1;1;3;2;2;1
89.81676;female;white;16.78;1;130000;12 yrs;<35h;catholic;0;1;3;2;2;1
107.9523;female;white;20.94;3;45000;12 yrs;>= 35h;public;1;1;1;1;1;1
108.069;male;white;16.57;2;150000;college;no work;public;1;1;1;3;3;1
101.1971;male;white;20.34;1;100000;12 yrs;<35h;catholic;0;0;2;3;3;1
112.9518;female;white;25.58;1;300000;college;>= 35h;other private;0;0;1;1;1;1
102.8068;male;white;36.96;2;42000;12 yrs;>= 35h;public;1;1;2;4;4;1
97.9921;male;white;24.17;1;45000;some college;>= 35h;other private;0;0;2;2;3;1
109.1779;male;white;21.26;0;80000;some college;>= 35h;public;0;1;0;2;2;1
107.4514;male;white;24.55;2;45000;12 yrs;>= 35h;public;0;1;2;4;4;0
104.5771;female;white;19.2;2;115000;college;<35h;public;0;0;1;1;1;1
114.4011;male;white;16.48;1;60000;college;<35h;catholic;0;0;0;0;0;1
111.5415;male;white;20.09;1;85000;college;<35h;other private;0;1;0;2;2;1
101.6396;male;white;17.23;2;55000;12 yrs;>= 35h;catholic;0;2;1;2;2;1
98.76051;male;white;22.81;1;60000;college;no work;catholic;0;0;0;2;2;1
94.99139;female;white;16.22;1;30000;9-11 yrs;<35h;public;0;1;0;3;3;1
90.74567;female;white;24.64;2;78000;college;>= 35h;public;1;0;1;2;2;1
110.0387;male;white;16.82;1;75000;college;>= 35h;public;0;0;1;0;0;1
95.59445;female;white;20.88;2;43000;12 yrs;<35h;public;1;0;1;2;2;1
108.9152;female;white;15.64;1;80000;college;<35h;public;1;0;0;3;1;1
105.9778;male;white;24.14;1;12000;12 yrs;>= 35h;public;1;0;2;4;4;1
105.2239;female;white;20.17;2;60000;12 yrs;<35h;catholic;0;1;2;2;2;1
85.05552;female;white;17.3;2;90000;12 yrs;>= 35h;public;1;1;1;2;2;1
97.2869;male;white;29.65;1;200000;college;>= 35h;public;1;0;2;2;2;1
98.49303;female;white;18.5;1;74000;college;>= 35h;catholic;1;0;0;2;0;1
99.27602;male;white;20.04;1;40000;12 yrs;>= 35h;public;1;1;2;3;3;1
99.90826;female;white;29.26;3;36000;college;<35h;public;0;0;2;3;5;1
88.4307;male;white;27.81;1;25000;some college;>= 35h;public;0;2;2;5;6;1
110.5542;female;white;19.27;2;5000;some college;no work;public;1;1;1;4;4;1
110.7147;female;white;25.93;3;45000;some college;no work;catholic;0;1;1;3;3;1
99.78181;male;white;26.09;1;40000;some college;>= 35h;public;1;1;2;3;5;1
101.5083;female;white;15.72;1;35000;some college;no work;public;1;1;0;2;2;1
88.86841;male;white;18.59;0;30000;some college;>= 35h;other private;0;0;1;2;2;1
111.5415;male;white;25.82;2;80000;college;>= 35h;public;1;1;1;1;1;1
111.9646;male;white;23.42;2;100000;college;<35h;public;1;1;0;2;1;1
98.22067;female;white;15.99;3;75000;some college;<35h;catholic;1;0;1;1;2;1
108.249;male;white;28.5;2;25000;some college;<35h;public;0;2;1;2;2;1
105.2191;female;white;22.12;1;55000;12 yrs;>= 35h;catholic;0;0;2;2;2;1
100.0639;male;white;17.98;1;40000;some college;>= 35h;public;0;0;1;3;0;1
113.4674;male;white;16.01;3;52000;some college;<35h;public;0;1;1;2;1;1
96.83948;female;white;17.74;2;200000;college;>= 35h;catholic;1;1;0;2;1;1
98.54166;female;white;21.49;2;55000;college;<35h;catholic;1;1;0;2;2;1
86.59721;female;white;39.05;0;50000;some college;>= 35h;public;1;2;0;0;0;1
114.1774;male;white;16.37;2;85000;some college;no work;public;0;1;0;1;1;1
103.4439;male;white;15.85;1;77000;12 yrs;>= 35h;public;1;0;1;0;2;1
102.943;female;white;17.19;2;100000;12 yrs;<35h;public;1;0;1;2;0;1
104.1734;female;white;23.14;1;94000;college;>= 35h;catholic;0;0;1;3;2;1
92.51594;female;white;17.9;1;55000;12 yrs;no work;public;0;0;0;1;1;1
106.6489;male;white;24.92;0;58000;college;>= 35h;public;1;1;2;4;4;1
108.638;female;white;16.74;2;70000;some college;<35h;public;1;1;2;3;3;1
97.62734;female;white;16.59;2;40000;college;no work;other private;0;0;0;3;1;1
111.0162;male;white;18.89;3;40000;college;no work;catholic;1;1;0;1;1;1
101.7223;male;white;18.01;1;50000;college;<35h;public;1;0;1;2;2;1
84.69077;male;white;22.27;1;35000;12 yrs;<35h;public;1;0;1;1;1;1
92.76883;male;white;32.11;2;40000;12 yrs;>= 35h;public;1;1;0;3;3;1
98.16232;female;white;27.09;2;43000;12 yrs;>= 35h;public;0;0;0;1;1;1
107.4368;female;white;15.67;2;70;12 yrs;>= 35h;public;1;2;1;4;1;1
98.55138;female;white;20.78;1;60000;12 yrs;>= 35h;public;1;1;3;4;3;1
103.4877;female;white;17.96;2;16000;some college;>= 35h;public;1;0;1;3;3;1
83.18312;female;white;16.33;1;60000;12 yrs;>= 35h;catholic;1;1;1;2;2;1
113.9488;male;white;17.38;2;50000;12 yrs;>= 35h;public;1;2;1;3;3;1
98.86264;female;white;18.06;1;60000;12 yrs;>= 35h;catholic;1;1;1;5;5;1
107.9085;female;white;15.18;1;150000;12 yrs;<35h;public;1;0;4;6;6;1
106.9115;female;white;15.47;0;29000;12 yrs;>= 35h;public;0;0;2;2;2;1
88.4842;male;white;19.77;1;23000;some college;>= 35h;public;1;0;0;2;2;1
105.1607;male;white;17.82;1;70000;12 yrs;<35h;public;0;1;1;1;0;1
96.3045;female;white;15.09;3;65000;college;no work;catholic;1;0;1;0;2;1
104.4166;male;white;17.12;1;50000;12 yrs;>= 35h;public;1;1;1;2;2;1
110.7098;male;white;20.89;1;50000;college;<35h;public;1;0;0;2;1;1
111.7068;male;white;17.38;1;150000;12 yrs;no work;public;0;2;1;2;2;1
113.5549;female;white;24.02;2;85000;college;<35h;public;0;0;0;2;2;1
103.692;male;white;27.09;2;90000;college;>= 35h;public;1;1;2;5;3;1
100.7983;male;white;20.31;3;75000;college;no work;public;1;0;0;3;1;1
105.2385;female;white;16.8;1;70000;college;>= 35h;public;1;0;0;0;1;1
111.8673;male;white;23.88;1;100000;college;<35h;public;1;2;2;3;3;1
100.3995;female;white;18.19;2;45000;12 yrs;>= 35h;public;1;1;2;2;2;1
107.9717;female;white;18.08;5;100000;college;>= 35h;public;0;1;1;4;4;1
96.56226;female;white;15.76;1;100000;college;>= 35h;catholic;1;1;1;3;3;1
111.381;female;white;17.3;1;100000;college;>= 35h;public;1;1;1;2;2;1
107.2568;male;white;20.33;1;100000;college;>= 35h;catholic;0;1;1;1;1;1
101.591;female;white;20.53;0;36000;college;>= 35h;catholic;0;0;1;3;2;1
100.6475;male;white;16.71;1;52000;some college;<35h;public;0;0;2;5;5;1
109.7858;female;white;27.31;1;101000;some college;>= 35h;other private;0;0;1;4;3;1
102.5102;female;white;17.84;0;75000;9-11 yrs;no work;public;0;0;1;3;3;0
91.83507;female;white;23.02;2;40000;some college;no work;other private;0;1;1;3;0;0
102.9041;female;white;21.8;1;74000;college;>= 35h;catholic;1;1;1;1;1;1
105.5595;male;white;18.99;3;70000;college;>= 35h;catholic;1;2;2;5;5;1
100.3314;female;white;22.4;2;150000;college;>= 35h;catholic;0;1;1;3;3;1
92.03933;female;white;25.89;1;53000;12 yrs;>= 35h;public;0;0;2;1;1;1
96.75194;female;white;22.92;2;20000;some college;no work;public;0;0;2;5;4;1
103.0305;female;white;17.99;1;50000;some college;<35h;public;1;1;1;2;2;1
109.8344;female;white;17.47;2;120000;college;<35h;public;0;0;1;2;2;1
96.71303;female;white;17.25;1;65000;some college;<35h;public;1;0;1;2;1;1
104.4458;female;white;21.61;3;62000;some college;>= 35h;public;1;1;1;3;3;1
102.1503;female;white;17.67;1;34000;some college;no work;public;0;1;1;3;4;1
90.16692;female;white;17;1;75000;12 yrs;no work;public;1;2;0;2;2;1
83.87372;male;white;24.17;1;57000;some college;<35h;catholic;1;2;2;3;3;1
103.7698;female;white;22.54;2;17000;9-11 yrs;no work;public;1;0;2;8;4;0
91.45086;female;white;32.7;2;40000;12 yrs;>= 35h;public;1;0;1;0;3;1
99.0669;female;white;16.86;1;50000;some college;<35h;other private;1;1;1;3;3;1
112.3001;female;white;16.55;2;100000;college;no work;public;1;1;1;1;1;1
99.44138;male;white;19.51;1;40000;some college;>= 35h;public;1;0;0;1;1;1
108.317;female;white;27.25;1;35000;college;>= 35h;public;0;1;3;3;3;1
110.1262;male;white;16.76;1;45000;some college;>= 35h;public;0;1;1;2;2;1
101.0949;female;white;24.44;2;25000;12 yrs;no work;public;0;0;2;4;4;1
99.54838;male;white;16.88;2;32000;12 yrs;>= 35h;public;1;1;0;2;2;1
103.5752;male;white;19.04;4;78000;college;no work;public;1;0;0;0;0;1
101.3284;female;white;26.73;2;55000;some college;no work;public;1;0;1;2;1;1
